timestamp,provider,model,prompt_tokens,completion_tokens,total_tokens,estimated_cost_usd
2026-07-19T15:30:29.996651,minimax,MiniMax-M3,2570,764,3334,0.001534
2026-07-19T15:30:58.512088,minimax,MiniMax-M3,20657,1649,22306,0.007391
2026-07-19T15:31:17.994716,minimax,MiniMax-M3,2501,944,3445,0.001714
2026-07-19T15:31:40.243848,minimax,MiniMax-M3,7193,1381,8574,0.003461
2026-07-19T15:32:08.768850,minimax,MiniMax-M3,19113,2294,21407,0.007684
2026-07-19T15:32:29.678994,minimax,MiniMax-M3,12823,987,13810,0.004548
2026-07-19T15:32:55.457841,minimax,MiniMax-M3,36201,1112,37313,0.010997
2026-07-19T15:33:12.198691,minimax,MiniMax-M3,516,574,1090,0.000771
2026-07-19T15:33:32.907876,minimax,MiniMax-M3,15613,1335,16948,0.005684
2026-07-19T15:33:51.381373,minimax,MiniMax-M3,5713,905,6618,0.002538
2026-07-19T15:34:17.144275,minimax,MiniMax-M3,10101,1304,11405,0.004162
2026-07-19T15:34:45.640573,minimax,MiniMax-M3,23873,2030,25903,0.008679
2026-07-19T15:35:20.615070,minimax,MiniMax-M3,41610,1466,43076,0.012847
2026-07-19T15:35:56.362175,minimax,MiniMax-M3,8199,1442,9641,0.0038
2026-07-19T15:36:28.418634,minimax,MiniMax-M3,33351,1761,35112,0.010942
2026-07-19T15:36:53.181884,minimax,MiniMax-M3,4848,1717,6565,0.003198
2026-07-19T15:37:21.195922,minimax,MiniMax-M3,1386,636,2022,0.001074
2026-07-19T15:37:56.487589,minimax,MiniMax-M3,33684,1544,35228,0.010793
2026-07-19T15:38:24.661176,minimax,MiniMax-M3,1529,853,2382,0.001351
2026-07-19T15:38:58.389771,minimax,MiniMax-M3,9416,1948,11364,0.004685
2026-07-19T15:39:25.045223,minimax,MiniMax-M3,42541,1719,44260,0.013377
2026-07-19T15:40:07.555348,minimax,MiniMax-M3,11895,1223,13118,0.004557
2026-07-19T15:40:44.304039,minimax,MiniMax-M3,45083,1557,46640,0.013885
2026-07-19T15:41:12.195903,minimax,MiniMax-M3,43154,1408,44562,0.0132
2026-07-19T15:41:38.896879,minimax,MiniMax-M3,14626,2054,16680,0.006208
2026-07-19T15:42:12.265280,minimax,MiniMax-M3,15323,2017,17340,0.006356
2026-07-19T15:42:32.827550,minimax,MiniMax-M3,1763,824,2587,0.001382
2026-07-19T15:42:58.979080,minimax,MiniMax-M3,31961,1341,33302,0.010105
2026-07-19T15:43:58.467297,minimax,MiniMax-M3,1437,1398,2835,0.001926
2026-07-19T15:44:24.952519,minimax,MiniMax-M3,44905,1389,46294,0.013652
2026-07-19T15:44:50.071331,minimax,MiniMax-M3,4012,779,4791,0.00194
2026-07-19T15:45:23.668037,minimax,MiniMax-M3,21306,1924,23230,0.007869
2026-07-19T15:45:45.823539,minimax,MiniMax-M3,9300,934,10234,0.003538
2026-07-19T15:46:04.506349,minimax,MiniMax-M3,679,486,1165,0.000718
2026-07-19T15:46:26.066448,minimax,MiniMax-M3,8626,946,9572,0.00337
2026-07-19T15:46:43.721915,minimax,MiniMax-M3,690,604,1294,0.000851
2026-07-19T15:47:03.789344,minimax,MiniMax-M3,4878,1054,5932,0.002476
2026-07-19T15:47:32.042979,minimax,MiniMax-M3,46718,1471,48189,0.014232
2026-07-19T15:47:56.915395,minimax,MiniMax-M3,15246,1096,16342,0.005322
2026-07-19T15:48:17.589182,minimax,MiniMax-M3,1914,982,2896,0.001597
2026-07-19T15:48:48.439194,minimax,MiniMax-M3,37889,2400,40289,0.01287
2026-07-19T15:49:09.680820,minimax,MiniMax-M3,4922,1113,6035,0.002553
2026-07-19T15:49:42.409565,minimax,MiniMax-M3,14000,1860,15860,0.005826
2026-07-19T15:50:05.155929,minimax,MiniMax-M3,1933,1186,3119,0.001827
2026-07-19T15:50:38.780199,minimax,MiniMax-M3,13815,1608,15423,0.005499
2026-07-19T15:51:00.460867,minimax,MiniMax-M3,15527,1107,16634,0.00541
2026-07-19T15:51:34.359106,minimax,MiniMax-M3,6280,2044,8324,0.003944
2026-07-19T15:52:05.681944,minimax,MiniMax-M3,9192,1718,10910,0.004372
2026-07-19T15:52:33.927743,minimax,MiniMax-M3,5127,1223,6350,0.00273
2026-07-19T15:52:55.852100,minimax,MiniMax-M3,8437,880,9317,0.003246
2026-07-19T15:53:48.875177,minimax,MiniMax-M3,22272,558,22830,0.006627
2026-07-19T15:54:07.120264,minimax,MiniMax-M3,1671,573,2244,0.001081
2026-07-19T15:54:33.188389,minimax,MiniMax-M3,1993,1279,3272,0.001945
2026-07-19T15:56:23.952895,minimax,MiniMax-M3,985,743,1728,0.001083
2026-07-19T15:56:52.095486,minimax,MiniMax-M3,1020,1686,2706,0.00213
2026-07-19T15:57:25.963221,minimax,MiniMax-M3,46445,1661,48106,0.014367
2026-07-19T15:57:59.240310,minimax,MiniMax-M3,44918,1521,46439,0.013801
2026-07-19T15:58:45.366181,minimax,MiniMax-M3,29438,1564,31002,0.009669
2026-07-19T15:59:45.650050,minimax,MiniMax-M3,26502,2236,28738,0.009615
2026-07-19T16:00:20.778421,minimax,MiniMax-M3,27715,2091,29806,0.009783
2026-07-19T16:00:44.943753,minimax,MiniMax-M3,34610,990,35600,0.010434
2026-07-19T16:01:17.794136,minimax,MiniMax-M3,3839,2400,6239,0.003677
2026-07-19T16:01:43.596622,minimax,MiniMax-M3,1903,833,2736,0.00143
2026-07-19T16:02:52.342744,minimax,MiniMax-M3,3475,2182,5657,0.003338
2026-07-19T16:03:44.106189,minimax,MiniMax-M3,29668,1756,31424,0.009942
2026-07-19T16:04:17.521021,minimax,MiniMax-M3,17545,1774,19319,0.006689
2026-07-19T16:04:38.915623,minimax,MiniMax-M3,13028,906,13934,0.004514
2026-07-19T16:05:11.933409,minimax,MiniMax-M3,33659,2395,36054,0.011722
2026-07-19T16:05:33.927469,minimax,MiniMax-M3,16047,869,16916,0.005289
2026-07-19T16:06:08.495910,minimax,MiniMax-M3,21900,1740,23640,0.007827
2026-07-19T16:06:37.129936,minimax,MiniMax-M3,23133,1425,24558,0.007813
2026-07-19T16:07:02.325774,minimax,MiniMax-M3,1607,997,2604,0.001531
2026-07-19T16:07:27.100460,minimax,MiniMax-M3,2460,729,3189,0.001466
2026-07-19T16:07:48.811924,minimax,MiniMax-M3,3361,902,4263,0.0019
2026-07-19T16:08:17.236175,minimax,MiniMax-M3,43708,1357,45065,0.013294
2026-07-19T16:09:03.676838,minimax,MiniMax-M3,4832,1481,6313,0.002934
2026-07-19T16:09:27.686334,minimax,MiniMax-M3,9244,1231,10475,0.00385
2026-07-19T16:09:54.403852,minimax,MiniMax-M3,27379,1096,28475,0.008598
2026-07-19T16:10:13.754356,minimax,MiniMax-M3,1165,645,1810,0.001024
2026-07-19T16:10:36.312124,minimax,MiniMax-M3,10892,964,11856,0.004001
2026-07-19T16:11:03.728989,minimax,MiniMax-M3,26471,1401,27872,0.008688
2026-07-19T16:11:38.795880,minimax,MiniMax-M3,27738,1496,29234,0.009135
2026-07-19T16:11:55.618748,minimax,MiniMax-M3,517,350,867,0.000525
2026-07-19T16:12:18.880752,minimax,MiniMax-M3,26830,1487,28317,0.00888
2026-07-19T16:12:50.914770,minimax,MiniMax-M3,33290,2363,35653,0.011588
2026-07-19T16:13:35.824213,minimax,MiniMax-M3,18637,1555,20192,0.006742
2026-07-19T16:14:02.249774,minimax,MiniMax-M3,39598,2044,41642,0.01294
2026-07-19T16:15:01.171775,minimax,MiniMax-M3,20947,2247,23194,0.008127
2026-07-19T16:15:27.218597,minimax,MiniMax-M3,36131,952,37083,0.010803
2026-07-19T16:15:52.862321,minimax,MiniMax-M3,1110,1834,2944,0.002317
2026-07-19T16:16:18.218989,minimax,MiniMax-M3,2344,668,3012,0.001368
2026-07-19T16:16:51.612821,minimax,MiniMax-M3,43534,1879,45413,0.013821
2026-07-19T16:17:40.687785,minimax,MiniMax-M3,42881,1469,44350,0.013194
2026-07-19T16:18:09.372862,minimax,MiniMax-M3,2019,927,2946,0.001565
2026-07-19T16:18:35.269526,minimax,MiniMax-M3,37649,1151,38800,0.011431
2026-07-19T16:18:50.990302,minimax,MiniMax-M3,464,506,970,0.000682
2026-07-19T16:19:07.789540,minimax,MiniMax-M3,1235,471,1706,0.000852
2026-07-19T16:19:32.269353,minimax,MiniMax-M3,44793,1332,46125,0.013559
2026-07-19T16:20:10.089224,minimax,MiniMax-M3,11185,1176,12361,0.004314
2026-07-19T16:20:42.511049,minimax,MiniMax-M3,40290,1275,41565,0.012281
2026-07-19T16:21:02.866714,minimax,MiniMax-M3,11517,678,12195,0.003855
2026-07-19T16:21:21.494981,minimax,MiniMax-M3,2092,788,2880,0.001432
2026-07-19T16:21:46.552567,minimax,MiniMax-M3,15743,1580,17323,0.005989
2026-07-19T16:22:30.563718,minimax,MiniMax-M3,50049,1420,51469,0.015075
2026-07-19T16:22:52.286332,minimax,MiniMax-M3,28698,974,29672,0.00882
2026-07-19T16:23:19.833073,minimax,MiniMax-M3,43303,1529,44832,0.013374
2026-07-19T16:23:49.785963,minimax,MiniMax-M3,30012,2400,32412,0.010743
2026-07-19T16:24:07.690539,minimax,MiniMax-M3,1379,689,2068,0.00113
2026-07-19T16:24:32.980868,minimax,MiniMax-M3,19501,1195,20696,0.00658
2026-07-19T16:24:56.866556,minimax,MiniMax-M3,10385,1144,11529,0.004062
2026-07-19T16:25:18.174782,minimax,MiniMax-M3,9497,959,10456,0.003619
2026-07-19T16:25:45.990174,minimax,MiniMax-M3,5826,1319,7145,0.003024
2026-07-19T16:26:06.759872,minimax,MiniMax-M3,7374,1448,8822,0.003584
2026-07-19T16:26:26.692209,minimax,MiniMax-M3,1171,772,1943,0.001165
2026-07-19T16:26:58.183733,minimax,MiniMax-M3,52550,1531,54081,0.015873
2026-07-19T16:27:22.759646,minimax,MiniMax-M3,2954,1722,4676,0.002692
2026-07-19T16:27:43.694934,minimax,MiniMax-M3,14229,1080,15309,0.00503
2026-07-19T16:28:04.042981,minimax,MiniMax-M3,1651,768,2419,0.001291
2026-07-19T16:28:31.809396,minimax,MiniMax-M3,19741,1139,20880,0.006583
2026-07-19T16:28:58.243083,minimax,MiniMax-M3,1882,1023,2905,0.001633
2026-07-19T16:29:30.452483,minimax,MiniMax-M3,32155,1751,33906,0.010608
2026-07-19T16:29:55.499517,minimax,MiniMax-M3,17180,956,18136,0.00569
2026-07-19T16:30:21.058057,minimax,MiniMax-M3,10407,1094,11501,0.004013
2026-07-19T16:30:45.027310,minimax,MiniMax-M3,39575,971,40546,0.011753
2026-07-19T16:31:04.476505,minimax,MiniMax-M3,10327,861,11188,0.003735
2026-07-19T16:31:31.720033,minimax,MiniMax-M3,2993,1182,4175,0.002108
2026-07-19T16:31:55.307294,minimax,MiniMax-M3,643,409,1052,0.000624
2026-07-19T16:32:19.082479,minimax,MiniMax-M3,498,487,985,0.00067
2026-07-19T16:32:46.005595,minimax,MiniMax-M3,19113,1609,20722,0.00693
2026-07-19T16:33:13.413448,minimax,MiniMax-M3,41258,1270,42528,0.012537
2026-07-19T16:33:30.777343,minimax,MiniMax-M3,516,555,1071,0.00075
2026-07-19T16:34:00.638532,minimax,MiniMax-M3,15613,1895,17508,0.0063
2026-07-19T16:34:22.373140,minimax,MiniMax-M3,1416,756,2172,0.001214
2026-07-19T16:34:48.055557,minimax,MiniMax-M3,7355,1270,8625,0.003383
2026-07-19T16:35:06.422413,minimax,MiniMax-M3,1509,747,2256,0.001229
2026-07-19T16:35:40.230895,minimax,MiniMax-M3,12503,1966,14469,0.005538
2026-07-19T16:35:57.636775,minimax,MiniMax-M3,609,655,1264,0.000885
2026-07-19T16:36:21.560430,minimax,MiniMax-M3,46070,1422,47492,0.014003
2026-07-19T16:36:46.732546,minimax,MiniMax-M3,33351,1247,34598,0.010376
2026-07-19T16:37:12.323513,minimax,MiniMax-M3,1814,1451,3265,0.002086
2026-07-19T16:37:41.002483,minimax,MiniMax-M3,1386,642,2028,0.00108
2026-07-19T16:38:08.000720,minimax,MiniMax-M3,35870,1244,37114,0.011053
2026-07-19T16:38:34.266339,minimax,MiniMax-M3,33684,1451,35135,0.010691
2026-07-19T16:38:54.422063,minimax,MiniMax-M3,6376,1110,7486,0.002943
2026-07-19T16:39:14.257867,minimax,MiniMax-M3,5039,920,5959,0.002373
2026-07-19T16:39:42.360169,minimax,MiniMax-M3,48619,1214,49833,0.014463
2026-07-19T16:40:36.630959,minimax,MiniMax-M3,9760,1903,11663,0.004729
2026-07-19T16:41:00.485365,minimax,MiniMax-M3,44767,1074,45841,0.013268
2026-07-19T16:41:22.016684,minimax,MiniMax-M3,1942,1419,3361,0.002085
2026-07-19T16:41:51.317478,minimax,MiniMax-M3,43154,1368,44522,0.013156
2026-07-19T16:42:27.175762,minimax,MiniMax-M3,9758,870,10628,0.003592
2026-07-19T16:42:52.596164,minimax,MiniMax-M3,17041,1500,18541,0.006251
2026-07-19T16:43:18.249101,minimax,MiniMax-M3,19215,1226,20441,0.006537
2026-07-19T16:43:43.482183,minimax,MiniMax-M3,15323,1603,16926,0.005901
2026-07-19T16:44:03.189765,minimax,MiniMax-M3,3208,804,4012,0.001751
2026-07-19T16:44:31.357701,minimax,MiniMax-M3,3426,1527,4953,0.002605
2026-07-19T16:45:01.430634,minimax,MiniMax-M3,36485,1992,38477,0.012042
2026-07-19T16:45:23.992117,minimax,MiniMax-M3,13557,927,14484,0.00468
2026-07-19T16:45:52.531571,minimax,MiniMax-M3,21306,1724,23030,0.007649
2026-07-19T16:46:18.331155,minimax,MiniMax-M3,38448,1215,39663,0.011717
2026-07-19T16:46:48.549735,minimax,MiniMax-M3,2609,984,3593,0.001787
2026-07-19T16:47:07.962981,minimax,MiniMax-M3,1313,718,2031,0.001144
2026-07-19T16:47:43.018738,minimax,MiniMax-M3,8170,2400,10570,0.004846
2026-07-19T16:48:09.379439,minimax,MiniMax-M3,4878,1013,5891,0.002431
2026-07-19T16:48:47.529473,minimax,MiniMax-M3,27028,2400,29428,0.009938
2026-07-19T16:49:19.464931,minimax,MiniMax-M3,37889,1754,39643,0.012159
2026-07-19T16:49:57.598530,minimax,MiniMax-M3,24207,2400,26607,0.009176
2026-07-19T16:50:37.933744,minimax,MiniMax-M3,14000,2400,16400,0.00642
2026-07-19T16:51:01.232284,minimax,MiniMax-M3,5725,1242,6967,0.002912
2026-07-19T16:51:22.754924,minimax,MiniMax-M3,2565,987,3552,0.001778
2026-07-19T16:51:42.059212,minimax,MiniMax-M3,465,269,734,0.000421
2026-07-19T16:52:03.871930,minimax,MiniMax-M3,7105,1671,8776,0.003756
2026-07-19T16:52:30.100159,minimax,MiniMax-M3,32505,1421,33926,0.010339
2026-07-19T16:52:57.142317,minimax,MiniMax-M3,20854,1547,22401,0.007332
2026-07-19T16:53:21.399484,minimax,MiniMax-M3,50934,1212,52146,0.015085
2026-07-19T16:53:44.318717,minimax,MiniMax-M3,2266,979,3245,0.001689
2026-07-19T16:54:03.462377,minimax,MiniMax-M3,2079,942,3021,0.001598
2026-07-19T16:54:28.302064,minimax,MiniMax-M3,2308,1260,3568,0.002009
2026-07-19T16:54:49.816344,minimax,MiniMax-M3,9675,1600,11275,0.004372
2026-07-19T16:56:36.059396,minimax,MiniMax-M3,985,800,1785,0.001146
2026-07-19T16:56:57.508578,minimax,MiniMax-M3,39143,833,39976,0.011485
2026-07-19T16:57:30.490206,minimax,MiniMax-M3,2435,1316,3751,0.002105
2026-07-19T16:57:54.193306,minimax,MiniMax-M3,3171,1444,4615,0.002445
2026-07-19T16:58:15.580603,minimax,MiniMax-M3,6288,718,7006,0.002488
2026-07-19T16:58:37.421504,minimax,MiniMax-M3,40710,1176,41886,0.012285
2026-07-19T16:59:07.428125,minimax,MiniMax-M3,29438,1937,31375,0.010079
2026-07-19T16:59:35.032963,minimax,MiniMax-M3,39321,939,40260,0.01165
2026-07-19T16:59:58.907725,minimax,MiniMax-M3,14070,1200,15270,0.005119
2026-07-19T17:00:26.056933,minimax,MiniMax-M3,7379,1288,8667,0.003409
2026-07-19T17:00:44.009084,minimax,MiniMax-M3,634,422,1056,0.000635
2026-07-19T17:01:05.681190,minimax,MiniMax-M3,3681,1066,4747,0.002166
2026-07-19T17:01:38.381983,minimax,MiniMax-M3,15302,1791,17093,0.006102
2026-07-19T17:02:31.098212,minimax,MiniMax-M3,3839,1552,5391,0.002744
2026-07-19T17:02:49.706923,minimax,MiniMax-M3,1539,766,2305,0.001258
2026-07-19T17:03:15.760502,minimax,MiniMax-M3,45325,983,46308,0.013319
2026-07-19T17:03:38.056422,minimax,MiniMax-M3,10299,1174,11473,0.004072
2026-07-19T17:04:10.113318,minimax,MiniMax-M3,18545,2317,20862,0.007556
2026-07-19T17:04:35.054697,minimax,MiniMax-M3,9153,1153,10306,0.00374
2026-07-19T17:04:58.764899,minimax,MiniMax-M3,24946,836,25782,0.007655
2026-07-19T17:05:33.946834,minimax,MiniMax-M3,12014,1287,13301,0.004659
2026-07-19T17:06:08.430267,minimax,MiniMax-M3,27719,1532,29251,0.009169
2026-07-19T17:06:30.755202,minimax,MiniMax-M3,45267,1032,46299,0.013357
2026-07-19T17:07:08.516698,minimax,MiniMax-M3,23133,1813,24946,0.00824
2026-07-19T17:07:28.509309,minimax,MiniMax-M3,978,1091,2069,0.001464
2026-07-19T17:07:47.600223,minimax,MiniMax-M3,1538,859,2397,0.00136
2026-07-19T17:08:09.321840,minimax,MiniMax-M3,45886,1198,47084,0.013707
2026-07-19T17:08:29.450184,minimax,MiniMax-M3,3885,836,4721,0.001969
2026-07-19T17:09:28.787822,minimax,MiniMax-M3,44622,2194,46816,0.014461
2026-07-19T17:09:59.881582,minimax,MiniMax-M3,13309,1026,14335,0.004722
2026-07-19T17:10:23.935140,minimax,MiniMax-M3,26995,1541,28536,0.008984
2026-07-19T17:10:49.447347,minimax,MiniMax-M3,6371,1477,7848,0.003345
2026-07-19T17:11:07.408330,minimax,MiniMax-M3,1831,631,2462,0.001188
2026-07-19T17:11:40.046915,minimax,MiniMax-M3,26471,1786,28257,0.009112
2026-07-19T17:12:06.163464,minimax,MiniMax-M3,12688,1443,14131,0.005013
2026-07-19T17:12:39.854023,minimax,MiniMax-M3,2912,1011,3923,0.001898
2026-07-19T17:13:06.406038,minimax,MiniMax-M3,33290,1165,34455,0.01027
2026-07-19T17:13:29.488757,minimax,MiniMax-M3,40773,1098,41871,0.012217
2026-07-19T17:13:55.687480,minimax,MiniMax-M3,18637,1318,19955,0.006482
2026-07-19T17:14:12.897047,minimax,MiniMax-M3,1741,414,2155,0.000925
2026-07-19T17:14:37.391894,minimax,MiniMax-M3,1698,1312,3010,0.001902
2026-07-19T17:15:00.973823,minimax,MiniMax-M3,17075,930,18005,0.005633
2026-07-19T17:16:00.730385,minimax,MiniMax-M3,20947,1986,22933,0.00784
2026-07-19T17:16:29.575732,minimax,MiniMax-M3,43576,2400,45976,0.014406
2026-07-19T17:16:58.596320,minimax,MiniMax-M3,8310,953,9263,0.003292
2026-07-19T17:17:18.877752,minimax,MiniMax-M3,1522,1080,2602,0.001599
2026-07-19T17:18:00.206465,minimax,MiniMax-M3,14957,1143,16100,0.005296
2026-07-19T17:18:27.390950,minimax,MiniMax-M3,41990,1592,43582,0.013088
2026-07-19T17:18:58.268349,minimax,MiniMax-M3,5930,1005,6935,0.002707
2026-07-19T17:19:22.676173,minimax,MiniMax-M3,45397,1093,46490,0.013459
2026-07-19T17:19:51.491766,minimax,MiniMax-M3,35258,1402,36660,0.011062
2026-07-19T17:20:22.096028,minimax,MiniMax-M3,30184,1380,31564,0.009668
2026-07-19T17:20:46.008630,minimax,MiniMax-M3,11591,1004,12595,0.004234
2026-07-19T17:21:06.399774,minimax,MiniMax-M3,1487,770,2257,0.001248
2026-07-19T17:21:32.515428,minimax,MiniMax-M3,3916,1529,5445,0.002739
2026-07-19T17:21:59.120608,minimax,MiniMax-M3,46941,1574,48515,0.014405
2026-07-19T17:22:30.667527,minimax,MiniMax-M3,35878,1074,36952,0.010868
2026-07-19T17:22:57.139604,minimax,MiniMax-M3,19549,1079,20628,0.006465
2026-07-19T17:23:21.892422,minimax,MiniMax-M3,1285,1191,2476,0.001657
2026-07-19T17:23:46.073338,minimax,MiniMax-M3,17389,1224,18613,0.006041
2026-07-19T17:24:32.038612,minimax,MiniMax-M3,41841,1798,43639,0.013275
2026-07-19T17:24:55.248228,minimax,MiniMax-M3,11950,1543,13493,0.004924
2026-07-19T17:25:15.893837,minimax,MiniMax-M3,10385,858,11243,0.003748
2026-07-19T17:25:37.312928,minimax,MiniMax-M3,1499,984,2483,0.001487
2026-07-19T17:26:01.566597,minimax,MiniMax-M3,9866,1392,11258,0.004195
2026-07-19T17:26:28.742510,minimax,MiniMax-M3,44100,1320,45420,0.013359
2026-07-19T17:26:52.649600,minimax,MiniMax-M3,2604,1148,3752,0.001966
2026-07-19T17:27:20.666169,minimax,MiniMax-M3,11891,1376,13267,0.004724
2026-07-19T17:27:47.321283,minimax,MiniMax-M3,1612,972,2584,0.001504
2026-07-19T17:28:09.578751,minimax,MiniMax-M3,32654,931,33585,0.009841
2026-07-19T17:28:40.355992,minimax,MiniMax-M3,4500,2263,6763,0.003704
2026-07-19T17:29:17.493381,minimax,MiniMax-M3,12771,1028,13799,0.004579
2026-07-19T17:29:40.286452,minimax,MiniMax-M3,37331,1419,38750,0.01164
2026-07-19T17:30:09.590075,minimax,MiniMax-M3,32155,1825,33980,0.010689
2026-07-19T17:30:41.508400,minimax,MiniMax-M3,46595,971,47566,0.013649
2026-07-19T17:31:11.692151,minimax,MiniMax-M3,33846,1045,34891,0.010288
2026-07-19T17:31:44.155519,minimax,MiniMax-M3,34250,1547,35797,0.010949
2026-07-19T17:32:08.080014,minimax,MiniMax-M3,7193,1063,8256,0.003111
2026-07-19T17:33:04.747434,minimax,MiniMax-M3,18831,2095,20926,0.007389
2026-07-19T17:33:54.736550,minimax,MiniMax-M3,8001,1932,9933,0.004285
2026-07-19T17:34:17.858256,minimax,MiniMax-M3,1477,706,2183,0.001175
2026-07-19T17:34:55.459696,minimax,MiniMax-M3,11817,855,12672,0.004131
2026-07-19T17:35:26.393357,minimax,MiniMax-M3,23873,2224,26097,0.008892
2026-07-19T17:35:47.440969,minimax,MiniMax-M3,10885,1194,12079,0.004252
2026-07-19T17:36:03.221943,minimax,MiniMax-M3,436,272,708,0.000417
2026-07-19T17:36:29.208627,minimax,MiniMax-M3,28632,1231,29863,0.009085
2026-07-19T17:36:51.145693,minimax,MiniMax-M3,717,687,1404,0.000949
2026-07-19T17:37:25.720322,minimax,MiniMax-M3,9435,997,10432,0.003644
2026-07-19T17:37:49.032964,minimax,MiniMax-M3,5409,939,6348,0.002493
2026-07-19T17:38:16.404148,minimax,MiniMax-M3,37683,1206,38889,0.011501
2026-07-19T17:38:37.580328,minimax,MiniMax-M3,1613,903,2516,0.001429
2026-07-19T17:39:06.004369,minimax,MiniMax-M3,39947,1722,41669,0.01268
2026-07-19T17:39:32.099238,minimax,MiniMax-M3,5039,1728,6767,0.003261
2026-07-19T17:40:04.480597,minimax,MiniMax-M3,24344,2264,26608,0.009063
2026-07-19T17:40:35.658386,minimax,MiniMax-M3,48619,1366,49985,0.01463
2026-07-19T17:41:02.008300,minimax,MiniMax-M3,45083,1398,46481,0.01371
2026-07-19T17:41:30.390526,minimax,MiniMax-M3,14265,1051,15316,0.005008
2026-07-19T17:42:06.625507,minimax,MiniMax-M3,5028,1266,6294,0.00275
2026-07-19T17:42:31.447405,minimax,MiniMax-M3,47188,1226,48414,0.014089
2026-07-19T17:42:57.609041,minimax,MiniMax-M3,1437,872,2309,0.001347
2026-07-19T17:43:37.506796,minimax,MiniMax-M3,1953,1492,3445,0.002169
2026-07-19T17:43:59.519216,minimax,MiniMax-M3,36039,940,36979,0.010765
2026-07-19T17:44:19.785505,minimax,MiniMax-M3,3208,1183,4391,0.002167
2026-07-19T17:44:44.927791,minimax,MiniMax-M3,14110,1785,15895,0.005773
2026-07-19T17:45:13.442031,minimax,MiniMax-M3,3370,2008,5378,0.003119
2026-07-19T17:45:34.556246,minimax,MiniMax-M3,1134,831,1965,0.00122
2026-07-19T17:45:54.563959,minimax,MiniMax-M3,613,426,1039,0.000634
2026-07-19T17:46:15.522274,minimax,MiniMax-M3,37039,1051,38090,0.011157
2026-07-19T17:46:36.627404,minimax,MiniMax-M3,16734,913,17647,0.005522
2026-07-19T17:46:58.090563,minimax,MiniMax-M3,3096,1112,4208,0.002059
2026-07-19T17:47:31.101456,minimax,MiniMax-M3,8898,1489,10387,0.00404
2026-07-19T17:47:50.122221,minimax,MiniMax-M3,2971,916,3887,0.00181
2026-07-19T17:48:16.533348,minimax,MiniMax-M3,21118,1656,22774,0.007523
2026-07-19T17:48:44.717649,minimax,MiniMax-M3,40828,1231,42059,0.012378
2026-07-19T17:49:13.485793,minimax,MiniMax-M3,27028,1437,28465,0.008878
2026-07-19T17:49:31.628972,minimax,MiniMax-M3,597,500,1097,0.000711
2026-07-19T17:49:59.876819,minimax,MiniMax-M3,46085,1767,47852,0.014387
2026-07-19T17:50:34.641602,minimax,MiniMax-M3,25902,992,26894,0.008085
2026-07-19T17:51:10.870331,minimax,MiniMax-M3,4224,2279,6503,0.003647
2026-07-19T17:51:32.496416,minimax,MiniMax-M3,1399,774,2173,0.001229
2026-07-19T17:51:54.531955,minimax,MiniMax-M3,3457,1013,4470,0.002048
2026-07-19T17:52:16.741073,minimax,MiniMax-M3,18980,1383,20363,0.006646
2026-07-19T17:52:37.339987,minimax,MiniMax-M3,451,301,752,0.000453
2026-07-19T17:53:35.310156,minimax,MiniMax-M3,31384,2400,33784,0.011114
2026-07-19T17:54:04.014129,minimax,MiniMax-M3,33466,1410,34876,0.010587
2026-07-19T17:54:37.920901,minimax,MiniMax-M3,47613,1146,48759,0.014116
2026-07-19T17:55:09.677000,minimax,MiniMax-M3,2308,1107,3415,0.001841
2026-07-19T17:57:01.979229,minimax,MiniMax-M3,2048,861,2909,0.0015
2026-07-19T17:57:27.489184,minimax,MiniMax-M3,44452,1713,46165,0.013886
2026-07-19T17:57:48.090923,minimax,MiniMax-M3,1609,1054,2663,0.001594
2026-07-19T17:58:07.053060,minimax,MiniMax-M3,751,753,1504,0.001031
2026-07-19T17:58:31.313064,minimax,MiniMax-M3,36506,1237,37743,0.011217
2026-07-19T17:59:02.154284,minimax,MiniMax-M3,40710,1054,41764,0.012151
2026-07-19T17:59:18.115986,minimax,MiniMax-M3,1490,476,1966,0.000926
2026-07-19T18:00:00.460394,minimax,MiniMax-M3,23476,1432,24908,0.007914
2026-07-19T18:00:47.875586,minimax,MiniMax-M3,26502,2400,28902,0.009796
2026-07-19T18:01:15.506018,minimax,MiniMax-M3,39321,1389,40710,0.012145
2026-07-19T18:01:38.869194,minimax,MiniMax-M3,12566,860,13426,0.004339
2026-07-19T18:02:08.350819,minimax,MiniMax-M3,474,1301,1775,0.001559
2026-07-19T18:02:34.565444,minimax,MiniMax-M3,44811,1129,45940,0.013341
2026-07-19T18:02:58.849258,minimax,MiniMax-M3,878,706,1584,0.001014
2026-07-19T18:03:21.930158,minimax,MiniMax-M3,14321,1201,15522,0.005188
2026-07-19T18:03:43.442510,minimax,MiniMax-M3,8608,829,9437,0.003236
2026-07-19T18:04:19.559541,minimax,MiniMax-M3,29668,2400,32068,0.01065
2026-07-19T18:04:38.560108,minimax,MiniMax-M3,7627,1000,8627,0.003159
2026-07-19T18:05:06.308644,minimax,MiniMax-M3,1559,1311,2870,0.001863
2026-07-19T18:05:39.323836,minimax,MiniMax-M3,4374,2186,6560,0.003586
2026-07-19T18:05:57.452257,minimax,MiniMax-M3,666,604,1270,0.000844
